SUBJECT,SESSION,HDIGMeanInverseRT,HDIGTheta0,HDIGTheta1,status
G,94,1.8432123788158905,654.1123279311514,2653.5826620031735,0
G,95,2.1160319678276913,621.602819789543,1859.3896297548963,0
G,96,1.983763389500891,547.6218860425333,4747.318347031176,0
G,97,2.074895265722076,756.0725017574451,1235.2997010990691,0
G,98,2.5792445105154984,419.04704439442514,3818.6916235054373,0
G,99,2.0975998525558155,589.6703292189592,2185.5493286446545,0
G,100,1.226852675643429,2305.219513109213,1228.7623281617884,0
G,101,2.503153459093246,433.84033075532307,3533.346837513301,0
G,102,2.375679572974665,434.3419137415552,6884.234430492871,0
G,103,2.8494379045629263,372.9714377584784,4124.290508824103,0
G,104,2.7009555155640403,396.26856864867506,4078.924689148453,0
G,105,2.3724575072885457,462.28583417217664,3730.3457076385744,0
G,106,2.241641592991923,512.4144267445508,2772.472956457256,0
G,107,1.7709865140885341,1165.9439933688664,1030.930290341224,0
G,108,1.45806441273385,2090.480392138965,997.6305534186193,0
G,109,1.74976102519693,968.5945837368449,1320.2264999031606,0
G,110,2.798072384359303,377.6347639478777,4555.221288748901,0
G,111,2.4343370111810425,441.4496621496789,4240.796764533263,0
G,112,2.468959335042722,423.8373514698943,5640.599185509375,0
G,113,1.9380497221795285,770.9463510763879,1514.8156278989552,0
G,114,2.088771124053604,624.8683181506897,1915.909409716544,0
G,115,1.5625097412720605,1212.4097511888035,1298.8809252776832,0
G,116,2.589607622537178,397.81458364434536,6997.368862068829,0
G,117,2.6292262555603947,431.87158649454216,2506.2871804612764,0
G,118,3.0093046014057236,342.64627393462905,6080.036274900236,0
G,119,2.8693059791142614,374.2022143284229,3748.7180055440213,0
G,120,2.0237705894658458,557.0308348810196,3478.5364636601466,0
G,121,1.5140156535550293,1445.9688996845289,1210.5887409854656,0
G,122,1.8544231694249405,711.338268633899,2100.5536805725233,0
G,123,2.724123825526166,400.68004917845747,3159.151126813081,0
G,124,2.411455623497069,454.06764929526884,3530.1265087410875,0
G,125,2.314126696137255,485.0624105991083,3198.8852330306695,0
G,126,2.498697761068874,407.6498618058364,8152.114212802739,0
G,127,2.412736167273251,433.6741114060752,5397.595638659804,0
G,128,2.581239505818401,448.3563233853239,2362.8007524277373,0
G,129,2.6233771829748984,401.9449899484647,4788.033909961919,0
G,130,2.8411040967916765,366.6182474227084,5067.541825034862,0
G,131,2.5649924729238323,417.75204989627855,3962.848994388938,0
G,132,2.2184872580016233,509.905484813967,3227.756156436648,0
G,133,2.9592984400401097,353.2811868877669,4703.477885318178,0
G,134,2.852636205225589,375.81484862105526,3836.597876871211,0
G,135,2.105845441716463,547.0236722147555,3063.452175934803,0
G,136,2.483233378367362,440.4996177054282,3522.3626084119264,0
G,137,2.237492002872067,472.852339121885,5323.501396442625,0
G,138,1.9451122105437384,551.0982407076829,5186.588092315105,0
G,139,2.5161247998155405,422.2570018638352,4928.4029728773385,0
G,140,2.4811765770839265,436.1725837009074,4049.1530452848974,0
G,141,1.7990577866689441,1581.098428813304,838.8680455787182,0
G,142,2.3928667183974226,456.4737723372947,3680.8810505802094,0
G,143,1.7394514283493236,1060.5305948849852,1228.1277126526768,0
G,144,1.914731424961256,1185.288732751113,920.3631062446755,0
G,145,2.7242373791865693,423.35622955726825,2284.768722905271,0
G,146,2.6848050918635415,387.6796112489033,5633.9315947207,0
G,147,2.2436993021824976,570.0065012538873,1907.815927575507,0
G,148,1.091525331448057,2591.6665224411176,1376.2717949258956,0
G,149,0.8431040916194626,2601.042635328493,2121.155630124174,0
G,150,1.322523866437626,2003.3096814195171,1194.5027411320646,0
G,151,2.7963714025790236,374.036709421434,4857.257827570066,0
G,152,2.378246297450231,514.9260977825079,1990.877415684699,0
G,153,2.579039356904748,450.908812237336,2332.2328720232426,0
G,154,2.494669173030507,429.7073006962188,4162.6191996104535,0
G,155,2.462710161159232,457.18253185992495,2885.4459658355418,0
G,156,1.2860379198532574,1650.099241305983,1430.9200217391935,0
G,157,2.7500214347347387,383.64609714577904,4105.562946362307,0
G,158,2.5441924861904974,414.1008108169545,4694.096398084251,0
G,159,2.73294117647963,381.47422715663663,5345.580746247057,0
G,160,2.3782873202881087,446.40708984405404,4652.998372928923,0
G,161,2.3907274271132706,439.0937283784505,5300.405217927445,0
H,17,3.8884425005985452,259.44970377375705,6532.732504267583,0
H,18,3.6754672097374885,269.6788946822345,13562.028669649448,0
H,19,4.2536082162041495,232.19219498379195,13243.660050527802,0
H,20,3.553265066416072,288.4764258000087,5568.1342549486,0
H,21,4.093180292866101,245.0826500689413,7592.136445032128,0
H,22,3.790235043519656,264.26321330023,8845.806952363984,0
H,23,3.9835236188644,250.03894641144012,9612.449653511621,0
H,24,3.7907583137784453,265.81394590748044,7083.535021146411,0
H,25,3.533992763140455,287.870264331193,6153.743411877766,0
H,26,3.520410729950038,280.87188274033184,16881.344042728077,0
H,27,3.9598450391663342,265.39386186626416,3194.355006852827,0
H,28,3.4772591067543077,309.01482605600125,2901.7775638105436,0
H,29,3.2821348076952375,335.7605675399012,2556.2908993544856,0
H,30,3.5509406588872547,309.901675139291,2225.5270454134984,0
H,31,3.682440448495844,275.62812816188347,6447.900627059037,0
H,32,3.9215541978297708,256.5265340862314,7453.226946978417,0
H,33,3.9524484418660157,250.51094343273695,11676.493766031019,0
H,34,3.9797327657275705,251.07670067873363,9377.404498683161,0
H,35,3.9735518125461575,255.21809186016796,5751.227401875714,0
H,37,3.755990256130288,263.19788102129604,14794.796492437647,0
H,38,3.65569912692083,275.3849061430248,7819.591030293339,0
H,39,4.234346003446416,244.09969845314086,3732.78261676491,0
H,41,3.6870052132704063,267.33126662579605,17013.307830324167,0
H,42,3.5518850861592384,292.7921334344217,4216.650056427176,0
H,43,3.437810015592727,308.2484346638441,3498.545982047241,0
H,44,3.4405995140626118,336.7930898872987,1929.0879969276023,0
H,45,3.653530771673765,278.5715371363199,6101.140685673236,0
H,46,3.997552368609628,248.0638587495177,12097.990583711839,0
H,47,3.3979977004327795,302.03904732185805,5634.408396365004,0
H,48,3.8409315750888404,261.3804603898943,7109.830404499271,0
H,49,4.522754733981728,223.91475645982203,5292.905580955637,0
H,50,4.30676504479366,234.02758631649291,6462.139581872551,0
H,51,3.5660251260210853,288.8784302466323,4741.952975206784,0
H,52,4.384448417425109,227.70370086918516,7791.390400607969,0
H,53,3.5960900869027186,282.2726852991092,6575.519830232281,0
H,54,4.524884105886781,220.27617640306184,7177.134427935414,0
H,55,3.9708600525361133,255.48182061563253,6107.842861379409,0
H,56,4.3036492802025705,234.29438732930336,5909.112168635839,0
H,57,3.5107335332289673,308.2048947817829,2895.754173802729,0
H,58,3.1803101890965544,335.07327267984294,3528.5424466869126,0
H,59,4.264131886785313,238.40060305670337,4752.915375397628,0
H,60,4.589507754012029,215.65804509895446,11299.695774784066,0
H,61,4.128764994822179,246.79884952937468,4908.313509650957,0
H,62,3.4916335126306888,297.9646232708978,4527.6400020415185,0
H,63,3.650958796599599,279.5506318222461,5426.416529653508,0
H,64,3.453789693217877,296.99880734680534,5737.718983674545,0
H,65,4.571907672270424,217.37037496455292,9884.80358359511,0
H,66,3.158779520411616,319.82831257911954,7895.270325442469,0
H,67,3.0953106849072873,332.179574249176,5874.0523466730065,0
H,68,3.8106616023153976,284.7643707246988,2435.244031673261,0
H,69,3.6847342837370274,284.75983157587495,3648.8515018020403,0
H,70,3.101478516588746,352.1871059450692,2877.2482058914457,0
H,71,3.1723836844996676,332.2814491869457,4065.9955649153762,0
H,72,3.056337929389798,336.0586770564009,5635.319066043064,0
H,73,3.5699650816868256,282.32955022891883,7993.71497185161,0
H,74,3.871984937270576,264.99924631804834,4956.813340797679,0
H,75,3.985546704550323,254.5257661711927,5902.531922620875,0
H,76,3.988872050251351,249.11546509307524,10036.69435314322,0
H,77,4.129707564850579,245.50357504836572,5296.918739386282,0
H,78,3.6831782357224454,275.9796826030901,6163.40661793011,0
H,79,3.5653132220491957,286.49323628810015,5877.046699847823,0
H,80,2.9648987442222445,349.8741606931675,5166.119201553832,0
H,81,2.9591481843258283,357.9373608914304,4094.428299293767,0
H,82,3.7296786032764024,318.2712592966887,1418.2641104612155,0
H,83,3.724757235588957,279.3617790393115,3992.1137942873047,0
H,84,3.263980367143092,324.6132219679383,3702.494093137837,0
H,85,3.409342697130698,303.8865238473022,4679.840307441113,0
H,86,3.6085903199861336,295.0056891180658,3339.278265082131,0
H,87,3.2691964216029135,312.7712573795507,6432.54880082883,0
H,88,3.888407505894339,255.1381591526456,11707.377844647159,0
H,90,3.726923530156302,276.8374437157891,4442.779031801793,0
H,91,4.053446639146725,249.52280644599756,6236.797251949655,0
H,92,3.5745374784080837,294.15441405932467,3503.7208661704935,0
H,93,3.603589647399381,281.00901478479636,6586.565515908443,0
H,94,3.2934091212757117,308.5480600527998,6438.054850188252,0
H,95,3.193121899392623,324.0573038333791,5498.424493905247,0
H,96,3.2539248343183544,310.1432635475541,7841.785841231182,0
H,97,3.663990222203984,287.6500024628281,3300.291788945579,0
H,98,3.443661904002923,299.38753202106625,4953.621710384774,0
H,99,2.6891977391009987,425.2225192197347,2320.9476305555536,0
H,100,3.431918983027619,318.2990294425819,2808.9666574645557,0
H,101,3.6987986380535967,315.1157354400134,1572.9263273737142,0
H,102,3.6034902357709595,278.8500976363399,7770.24164509763,0
H,103,3.6987234976343366,276.54607956704245,5640.560053809971,0
H,104,3.012855852657413,353.6602878510958,3821.507509789771,0
H,105,2.8152431425436366,362.4429927852869,7595.954228066583,0
H,106,3.8619009365625336,261.3546681340532,6491.9400534632,0
H,107,3.6018530071382444,299.66009931457296,2877.84123047867,0
H,111,3.6222046897348825,286.51183748120746,4467.114853421974,0
H,112,2.90136452586001,358.4715245339704,5578.373397568718,0
H,113,3.4381166993457093,308.62183111317927,3318.349335541641,0
H,114,2.6059612556996594,480.8100659580213,1700.304944175121,0
H,115,3.415212619227803,301.95392520467146,5197.785838420502,0
H,116,3.3507499843634156,305.6807956296471,5928.4229423100505,0
H,117,4.049911658321565,282.58009068785015,1670.0600721722124,0
H,118,3.5820216172293216,286.7438183989243,4746.393087227087,0
H,119,3.4063639789487112,303.3742737206558,5183.425608253493,0
H,120,2.763226157829692,392.8566559172842,3470.9871977303674,0
H,121,2.950510308987318,355.9610582567271,4657.436204902465,0
H,122,3.1273600221123954,329.10566956280536,5599.088447096829,0
H,123,3.5308698537149312,295.32941929890967,4053.469784655826,0
H,124,3.074078544111436,341.33451743440446,4207.029376853505,0
H,125,2.816423933578077,628.361980335546,777.5035759247204,0
H,126,3.196591649909147,320.06276087913545,6127.333492992,0
H,127,3.4005526811218556,302.0829929097749,5053.193162702076,0
H,128,2.700021874788466,533.8429245216848,1144.3599480167934,0
H,129,2.067869861785805,911.7059713770884,1004.4504333530546,0
H,130,3.6141386467416523,281.3473028110335,6790.092462981744,0
H,131,3.8120033019793667,267.55993163381163,5614.41057817878,0
H,132,3.400200011694138,302.17012092875945,5543.369242165057,0
H,133,2.9373737580312484,355.19747847424685,4826.491208165959,0
H,134,3.327605845852458,342.5923505492197,2084.1422316357716,0
H,136,2.5440610823407517,430.21759138961,3501.9094544601003,0
H,137,1.8673736961890037,1470.9893965447377,831.7978780182484,0
H,138,2.6322744801872946,504.37249271325356,1401.603341769214,0
H,139,3.4260088053209152,315.343892318003,2880.382212685305,0
H,140,2.87079570434857,358.8645212805992,5951.381817546805,0
H,141,3.7054640450510563,276.49134138951456,5182.745377658402,0
H,142,3.5331392074025216,299.54827379891515,3448.6404246070456,0
H,143,3.049769199723189,345.3011262652754,4192.620989620269,0
H,144,3.311838532257242,319.42267120046336,3788.388979190592,0
H,145,3.5642166546393144,286.79574585392174,5480.57543979807,0
H,146,3.018837021334625,341.0401273768294,5919.715688136233,0
H,147,3.415959815634987,306.08918842555516,4224.703181145064,0
H,148,3.3429328154069964,307.4251093187039,5539.95668986284,0
H,149,3.346185881190164,302.48473955233607,6837.618719973029,0
H,150,3.5545874391856214,287.86013226120224,5813.081427117578,0
H,151,3.4756967400058354,304.3828687528499,3529.0733935161397,0
H,152,2.748093605748403,437.8911790976298,1936.4739269437484,0
H,153,1.9788524809294865,2043.307169386923,662.9477546146517,0
H,154,2.803933562501348,772.7535759339112,658.9847260030155,0
H,155,3.22563478957254,331.7607243721521,3567.843137926458,0
H,156,3.3584116161098896,318.3740932498021,3116.3977376716216,0
H,157,3.540663479362384,321.51976883660916,2003.3036884312883,0
H,158,2.8899566422603247,360.6957578103212,5472.8720112150395,0
H,159,2.876786117846258,478.8893218430455,1170.2715462965355,0
H,160,3.050958754524064,340.1984059915672,4576.791143661059,0
H,161,3.52558266979154,292.1688820974431,5066.755753389473,0
H,162,3.2313318042512407,319.79461516139816,5163.754889806078,0
H,163,3.5408992836463753,289.11382357258515,5482.466807841745,0
H,164,3.0266534199202244,337.44306896469277,6896.255353277215,0
H,165,3.2016519509112995,330.9560843642103,3696.4382426280436,0
H,167,3.2839107465296196,328.44085245609364,3011.690946866439,0
H,168,1.627228119965599,3262.529323808211,746.7572166565354,0
H,169,2.615520743245708,425.8889352635278,2888.658131114279,0
H,170,2.5292599802585465,534.0781865107276,1403.2876900609558,0
H,171,2.440132908859034,992.9180392322183,684.353193312485,0
H,172,2.3852379251209057,1019.7948279889565,711.1240000912967,0
H,173,3.0906168440457775,333.33579977414394,5642.033501960899,0
H,174,3.0179975287341634,345.2950828299196,5089.419678933439,0
H,175,3.2089194917369634,348.3793614947154,2301.0836871487404,0
H,176,3.091378579279094,351.6463061293788,2983.9457094924956,0
H,177,3.0373174505241662,342.9253534293903,4868.464244828882,0
H,178,3.1422653694826885,344.1986441440477,3139.849220435766,0
H,179,3.159889812188382,356.8530097809942,2229.992355377416,0
H,180,3.024060414766829,343.9253468608605,4833.869795449451,0
H,181,2.9697993947692303,367.90164563792234,3166.1558250097773,0
H,182,2.8808167395848088,368.1378654484271,4199.99382222283,0
H,183,3.19630788163135,343.4674899548291,2758.635586168576,0
H,184,2.011862054546929,2037.2997696320658,655.0633873582071,0
H,185,1.9187638921153676,1455.8626904910286,822.0813967158343,0
H,186,2.649507405354693,670.2444977378499,846.7124533086687,0
H,187,3.026430662345358,357.4124345064141,3461.617042771385,0
H,188,3.280055243985108,318.01486785384725,4595.416405339039,0
H,189,3.322873467813025,305.95137852254703,6648.938039414356,0
H,190,3.0878674924374545,538.5197257919551,771.3298798365261,0
H,191,1.4164169059954956,3980.321098720101,840.3284738909387,0
H,192,3.3778212259635225,347.42413013611247,1732.2169305047532,0
H,193,2.6293907596248123,621.3889207599577,918.7421232913331,0
H,194,3.3934463684150993,316.3658656859526,3193.5526909020728,0
H,195,2.814752197109814,772.1230582268335,630.2322967214567,0
H,196,2.8465475175979065,407.58917861355627,2212.8884438914138,0
H,197,2.925433306835188,419.33337102692616,1637.5424244664816,0
H,198,3.3389338557574098,351.83403953822636,1683.5110188100787,0
H,199,2.9468905142457302,358.57334724814325,4065.6900935062968,0
H,200,2.49284108746515,691.3598352489597,907.7826859075072,0
H,201,3.1416371615908085,328.8045261995945,4896.514691820222,0
H,202,3.9912830791777423,255.7805185360589,5713.380186957415,0
H,203,3.401932292508671,303.23135254233506,4943.636009202703,0
H,204,3.280376356926526,307.827028319396,7949.457629501602,0
H,205,2.6080401659793537,527.7285026185546,1264.9915444983399,0
H,206,3.2591288030055168,349.38447498404463,2026.5465554311015,0
H,207,2.5587447642966605,471.42361472906305,2020.4017417550092,0
H,208,1.7992374256522072,2330.4310532625486,730.3465507455454,0
H,209,2.9622869218763137,359.65683884709307,3769.0312095581057,0
H,210,3.0252483184464287,386.32128159040246,2000.394892648805,0
H,211,2.909659161053433,440.97795323621966,1377.9530521041415,0
H,212,2.7516692817439448,468.6998155342054,1421.6742539097752,0
H,213,2.7307152599444864,443.88504528969946,1850.1354588795623,0
H,214,3.051986341819405,374.4876676880991,2179.4149611296957,0
A,21,2.8302831436871987,373.35448013817097,4089.7442256030745,0
A,22,2.643381747148264,387.8306044828097,6697.949347512769,0
A,23,2.320034864631056,472.95118415362873,3898.971654458655,0
A,24,2.405716465663133,431.93871130929995,6311.0579371627255,0
A,26,2.4215175311542745,437.4034905878399,4913.72060961648,0
A,27,2.5175096612261263,415.28966759857855,5765.841421844816,0
A,28,1.9917407972672128,603.2689450614071,2668.6538071859354,0
A,29,2.232111293001327,514.7817365862073,2852.5136503204963,0
A,30,2.237350891216995,467.16968802101826,6281.116856287177,0
A,31,2.182719856883063,476.9002940991683,6993.8491235756865,0
A,32,2.175759253964602,466.17557989796217,10923.207760526606,0
A,33,2.3005421712957084,455.14634853027377,6012.795161312822,0
A,34,2.2497933607516414,479.18659444552907,4535.133679335114,0
A,35,1.9227477309396215,619.7240888329181,2832.7531528274117,0
A,36,2.2011095851950047,486.41064285815713,4822.024567603535,0
A,37,2.2345446142407686,476.0873895564681,5074.584005427045,0
A,38,2.0751854237885556,520.8308478300809,4758.0684216662485,0
A,39,2.070579031476474,495.7384033118106,9062.052292394626,0
A,40,1.9868297324435713,530.6988075254642,5726.235240047098,0
A,41,1.8915538143892257,603.1259499073967,3560.4821305508167,0
A,42,2.042363490880121,545.4249849769313,3820.524481659334,0
A,43,2.148846299302901,1118.9532636786591,784.7823855774276,0
A,44,2.0511348974391437,515.601466883498,5905.419617274914,0
A,45,2.4047848565787917,424.2970010516402,8523.139757845802,0
A,46,2.235989294706527,476.9468039950195,4768.876596131354,0
A,47,2.0528970343663087,557.5056443953965,3231.421883564198,0
A,48,2.071787652493002,555.1497310064858,3154.371543574645,0
A,49,1.7564363758072883,837.5789888387518,1654.4891103622251,0
A,50,1.9317054139266647,664.1949026590347,2151.8154296617536,0
A,51,2.457770256788203,420.0932702603977,6706.39641811489,0
A,52,2.5986845575737467,401.30445233982925,5445.6466042062475,0
A,53,2.5309859271538455,421.35934666540936,4303.344865540691,0
A,55,2.2961660261125925,467.26644344169387,4612.859877978584,0
A,56,2.2003084011877787,643.4247632784591,1427.2407490000205,0
A,57,1.9343042463520423,560.2062838731398,4565.287856608711,0
A,58,2.6218371164342864,399.4970111372249,5553.714362207939,0
A,59,2.2877781023185175,451.5546331511688,7069.637705914034,0
A,60,2.3114610534386477,446.7926857768661,7352.117881608252,0
A,61,2.230634657378492,494.78588004245273,3596.9024403664857,0
A,62,1.9797447737512959,541.6483645975742,5308.759729953228,0
A,63,2.079375863594825,515.6884802342794,4905.667982225378,0
A,64,2.145324192221158,469.1252098453091,12600.074990166275,0
A,65,2.313381297407164,471.5578982694287,4052.6377803807623,0
A,66,2.33572302165629,465.52031411376413,3870.6966759964707,0
A,67,2.209625363543176,467.5854723872882,7130.051550915149,0
A,68,2.1239799920606575,485.59753103338033,8103.364594943732,0
A,69,2.1048864715723354,490.8747614050163,7979.305460485096,0
A,70,2.3146218422888407,453.08924715773037,5634.688887325802,0
A,71,1.912953088626014,550.7314796814719,6173.582680954817,0
A,72,1.8701556374800783,652.1827793737336,2727.4451402749078,0
A,73,2.158421487154284,499.8249030978876,4571.438449505303,0
A,74,2.2124205784684707,480.129555650251,4931.769286415162,0
A,75,2.267605325703413,552.7413980172839,1897.0481529891035,0
A,77,2.118890567036535,499.54549878779113,5575.632259948223,0
A,78,1.8597023461564348,586.8577526448217,4462.030540082043,0
A,79,1.1221115249280076,2446.147586766993,1352.325968436184,0
A,80,1.8315596139723194,678.3070480995299,2484.458819362176,0
A,81,1.7269036617992477,1142.003760423741,1168.7275434125272,0
A,82,1.59322420576276,1107.8670106547033,1419.3139359711154,0
A,83,2.5370456024029107,438.23729266150616,3155.6428049341293,0
A,84,2.0716669767553304,503.0280730420821,7135.048607229075,0
A,85,2.068466785838228,534.5391679266904,3908.122303755824,0
A,86,1.5361051361448401,773.061492572273,3515.227626631778,0
A,87,1.2250332190755884,2058.1408506405946,1300.3353929723066,0
A,89,1.3568781389684217,1858.1362880043537,1224.447503685304,0
A,90,2.4615026022669597,422.201180693946,6186.688515291406,0
A,91,2.3538537026697672,442.168806887521,6526.649534279399,0
A,92,1.910111324390775,578.2930738878847,4238.970732400366,0
A,93,2.6415420933377867,400.2748725526115,4648.650551098604,0
A,94,1.8017963042518474,721.0639121109497,2193.807548909575,0
A,95,2.040920879299653,530.2396570468699,4504.829558836967,0
A,96,2.299867439330965,519.6940639906525,2320.148709615496,0
A,97,2.2922129258114734,485.8065403280451,3417.1793302907677,0
A,98,2.0655598066684053,568.909719391305,2831.886595835654,0
A,99,2.3469852614283027,475.3785541277112,3439.582442507891,0
A,100,2.283921155454847,451.89134244875277,7360.910758958796,0
A,101,2.073408623228445,512.7319730215647,5589.995852286244,0
A,102,1.9923708253585972,626.9746553152544,2295.9059469099097,0
A,103,1.9474954135989726,561.2839341470532,4749.766684508926,0
A,104,1.7510988260634595,710.1697225179157,2588.9870526665654,0
A,105,2.2244926693157034,461.35286904494194,8542.223403050795,0
A,106,2.0784496884745574,543.0779596580924,3239.444354912007,0
A,107,2.1397222241126004,522.3032391088875,3570.5963824336063,0
A,108,1.9054136167936417,562.3325827982678,5612.099137185723,0
A,109,2.0500541167918427,510.1194944187736,6657.123575950637,0
A,110,1.63132010018853,1226.5783834533097,1175.8371400503672,0
A,111,2.0141210878984204,594.8347789386258,2608.6775723018986,0
A,112,1.865423562281399,633.7292105534351,3017.491792782109,0
A,113,2.0191958223033355,593.2866756792382,2576.8360327631426,0
A,114,2.27024001517555,476.35458760638534,4554.748296025436,0
A,115,2.3003767508676516,456.9641390180675,5672.449474149666,0
A,116,1.3823767202401986,816.1337466733402,5015.125195038708,0
A,117,1.687405750396037,844.5628376359685,1881.0311505447507,0
A,118,1.7831923413771098,1089.574780133838,1128.7183202576905,0
A,119,1.6981490525715943,701.0651383810149,3266.2689024566307,0
A,120,2.32988403251465,475.36689177324115,3521.5695715135944,0
A,121,2.089077826279753,539.199562350851,3542.338608013055,0
A,122,2.0989333080000923,515.1941754118689,4620.102572444485,0
A,123,1.8159253262099293,598.6300960584705,4860.349089620788,0
A,124,1.2715627492922978,2341.2494966721847,1181.8639995318267,0
A,125,1.8504176660079081,714.8125676767078,2019.2034995147656,0
X,18,3.0784286749745466,329.08338431753646,7566.374457029174,0
X,19,3.0656663744225554,345.74972350890994,3796.597737702082,0
X,20,3.132012394637859,337.0029033296804,4000.4392409907177,0
X,21,2.838777876787322,366.77396976555235,5237.189614640944,0
X,22,3.5156717635267185,288.7195050819433,6257.219155183767,0
X,23,3.911865176317577,259.4073992217587,5520.636992225451,0
X,24,3.0706998284153615,339.19153707674656,4721.966428737046,0
X,25,3.1613612974206466,326.57758604424305,5380.195736549589,0
X,26,2.9550189497795762,369.7776171645624,2902.321902761131,0
X,27,3.077685144418787,336.2712672450843,4977.0352201321775,0
X,28,3.487673171185297,295.4902414543275,4907.419954320556,0
X,29,3.5252348394877413,296.8561323384609,4015.331704179584,0
X,30,2.4896561891384006,429.2322204414456,4392.408814782712,0
X,31,2.5449886916485087,406.0399955808415,6383.363691129189,0
X,32,2.7275392010077857,429.43513431226137,2153.278576880971,0
X,33,2.1714713300053456,783.5061930331937,1108.383652464559,0
X,34,2.7986611452090613,373.494075518152,4534.3224564919865,0
X,35,2.93767029630295,354.88567765475415,4784.830761648246,0
X,36,2.656876628017674,389.00866691753356,6017.4634556685405,0
X,37,3.0022455482223993,339.75845188160565,6572.228687296904,0
X,38,2.753748518097845,389.4393298695114,3758.3563994872234,0
X,39,2.533908598018412,446.52601589943777,2845.503285195389,0
X,40,2.856039960195461,364.44969288639675,4789.435379733512,0
X,41,2.643130259984287,426.7705737467305,2631.293172105667,0
X,42,3.0903347385653763,353.5677317267254,3059.1219096817736,0
X,43,3.0480771343659327,344.15893360241404,4545.817506010798,0
X,44,3.032251804270219,342.3959785317507,4958.108682553766,0
X,45,2.2734259337261444,472.3378545109727,4470.196256656056,0
X,46,2.704509219447426,388.4608073473852,5081.135997130643,0
X,47,2.458967631231872,448.25619317087245,3533.2623942885116,0
X,48,2.6717288570314333,387.4167353995886,5833.870358838261,0
X,49,3.192209242582662,315.99021283404744,7344.982579221367,0
X,50,3.3033478509100958,311.33726115770605,5650.770974774424,0
X,51,2.9266681024466563,370.23560110769273,3432.0784553504163,0
X,52,3.604191076600628,280.1787082738296,7172.914302587965,0
X,53,3.452381986949952,293.41621845185375,7429.313965282417,0
X,54,3.0327168274438367,333.2078852520739,8523.440260144922,0
X,55,3.809825523278858,265.4500836966878,6365.732632118686,0
X,56,3.861859373310601,262.21115102216737,6665.964528237664,0
X,57,3.211496062707363,321.0787474540947,5577.430440046358,0
X,58,3.6259175742254954,287.1859637371867,4115.623692153488,0
X,59,3.718683641072872,275.8980289013989,4983.697779175579,0
X,60,3.0864648889821313,335.4342760071304,5034.792148897625,0
X,61,3.3220047374443817,310.0077323511903,5260.752796509034,0
X,62,2.508362869028458,448.89477431722395,2892.6759559421994,0
X,63,2.983924162557355,353.3901068744294,4280.5704175720175,0
X,64,3.6314507425399865,276.61859933986716,8070.685400493287,0
X,65,3.17753664289009,323.0488579533071,5293.854862066926,0
X,66,1.5155683821219335,1493.667001368447,1128.845329598065,0
X,67,2.4337326921347424,511.859637012399,1875.0443343144302,0
X,68,2.294331645673543,583.0289325236237,1526.940347238455,0
X,69,2.49288568652507,647.935487193383,1021.8797389215579,0
X,70,2.8736854514437895,358.10666565002145,6296.74301516342,0
X,71,2.6951552127354956,394.60866377427834,4250.851939298068,0
X,72,1.8135517583367302,900.8272287108308,1394.5488884022982,0
X,73,2.87273884539689,359.33259872811317,5689.10278648023,0
X,74,2.682571547237441,397.8610731363386,3753.9812765330785,0
X,75,2.431725527284313,420.7978743724753,7043.3088796549555,0
X,76,3.064657587823423,342.90466094617153,4216.586111651071,0
X,77,2.887493512838521,358.7649154849127,5854.0011349935585,0
X,78,2.739926188881541,408.23650629875505,2817.845078254119,0
X,79,3.8892205292102817,264.6108060407151,4521.503678550524,0
X,80,2.847468478044613,360.4561689818198,6851.496419875054,0
X,81,3.136400322943142,332.5127148673628,4526.683418018275,0
X,82,2.855800410102302,365.809421637815,5215.603271860792,0
X,83,2.854764757559529,369.1553438489781,4820.390223416181,0
X,84,3.456150458832463,292.7946701387081,6973.93319343077,0
X,85,3.4713229775831946,288.72676394397496,7842.265382958213,0
X,86,3.0707970091012506,334.5257484477368,6047.297079702626,0
X,87,3.0892552437092133,334.63679348853384,5121.822052496841,0
X,88,2.553307100963778,734.0543183954031,829.5455713951384,0
X,89,2.3285239520904426,459.2309759356084,4692.294071708334,0
X,90,2.927657252601902,366.77160832827565,3634.824500597042,0
X,91,2.726499152842087,436.16262693561873,2048.289235135118,0
X,92,2.9390706920189094,360.48323221505376,3914.4350134680917,0
X,93,3.0266033120507316,343.8971316705055,4726.145642748838,0
X,94,2.4019549751597844,476.7419815184379,2686.4456244118187,0
X,95,2.3444655145655964,554.6593756237298,1639.0448437527314,0
X,96,2.5982461093260754,388.7512547062273,9448.292105214237,0
X,97,2.772799329763728,433.25129769176885,1874.3691351479827,0
X,98,2.612296417472845,416.84572856282136,3366.84055853191,0
X,99,2.3313579000865876,472.371142920182,3461.6249074321217,0
X,100,2.0043922698650976,1304.9194938241703,791.281290073957,0
X,101,2.1846306265232993,953.7852120404333,889.8086085024454,0
X,102,1.5245391610201158,2634.247161656736,869.0737009608007,0
X,103,3.0647162851792364,341.73744464142015,4396.177461676039,0
X,104,2.991958289495306,388.42297589985117,1929.0635575580125,0
X,105,3.8701261532558475,268.1844239584935,4153.443493041341,0
X,106,3.651738869730277,280.6997852680771,5219.379838335895,0
X,107,3.5826848045409405,287.3812124103492,4857.370591641506,0
X,108,3.368796422772155,299.8766285426359,7097.458709792801,0
X,109,3.01912941059879,353.1374551432201,3865.395790338297,0
X,110,2.2974446976439538,639.6312600029916,1270.694154830213,0
